comment_id,text_original,lang_model,is_kazakh_model
Ugz4uVjl1VynrpjrgIR4AaABAg,Санжар - жарайсың 👍💪🇰🇿♥️🔥,kk,True
UgygymOp5iZ58xra1ad4AaABAg,Б1зд1н кол1ктер 7ай болды от1р1к устап штраф толет1п б1рак ж1берд1 б1зд1н жогарда отыргандар аузын ашалмай отыр,kk,True
UgyvKG_QB3eJ8YeD6uF4AaABAg,Пора честных выборов! Санжар АЛҒА!👏🏼,kk,True
Ugx2sW34cpBcMF91DUR4AaABAg,"Ата анаңа рахмет Санжар!
Осындай ұл өсірген!",kk,True
UgwOy2jP7SU6sqM3vjh4AaABAg.A3kFTmNcfRYA3mZray7HdV,оба тақырбаса. тақырбастар қ...бастар.,kk,True
UgzTj2NEwoAJLqlvDQ94AaABAg,Ұят деген бар ма,kk,True
UgyDVLdzMNtMQ6XeLIB4AaABAg,Осы Санжардың айтқан дәлелдерін президент біле ме екен егер біле тұра оларды қолданса жағдай белгілі болды,kk,True
UgwC7AuwU9pPh2MkFCR4AaABAg,Санжар тоқтама. Біз сенімен біргеміз. Біз де соңына дейін барамыз,kk,True
Ugzs8ZzrDxZ7_k-sOfF4AaABAg,Ужасссс. Уят жок. Аллахтан коркпайды😢,kk,True
Ugxv7J1_omgVGbe5fWB4AaABAg,Қарсы тұрғандар олар рекеттер,kk,True
Ugx0E9AVuvR8a-cU34Z4AaABAg,"У нас Антинародная правительство,а мы сидим все терпим,почему мы такие трусливые и пассивные.Нас они имеют как хотят и в любой позе.Что заслужили то и имеем.Мы настоящие Рабы.Санжар бауырым Рахмет саған,байқап жүрші мыналардан бәрін күтуге болады,сақ бол.",kk,True
UgxoWpIhMHpeaBu8-Sh4AaABAg,Санжар сіз қазақ елінің басшысы болғанды әрбір Батыс Қазақстан Атырау Маңғыстау Ақтөбе қолдайды дегенге 100 пайыз сенемін. Санжар Алға Қазақ елі сенімен әр кезде,kk,True
Ugz_1yyFg_C4FJhbDfd4AaABAg,Тек алға Санжар,kk,True
Ugz9uVS5v8eBrIdxD2R4AaABAg,Сабырстан.,kk,True
Ugx8mYYoj0a65Nb9AH14AaABAg,Санжар жарайсын аман бол осы айтканың жоғарыға жетсе нур үстіне нур болатын еді министрлер бәрi өзің сияқты болса кәнекей премьер министр болатын адамсың,kk,True
Ugypr9WCeMZU00KGzTJ4AaABAg,Санжар қанатың талмасын! Жарайсың! Біз біргеміз!,kk,True
UgxnI3FT9U6BnymWzU94AaABAg,Біздің билік тегілерге өте ұят. Позор.,kk,True
UgzGjIgqrGaIYIUlMDR4AaABAg,Санжар Бокаевты министр кылын,kk,True
UgynD9Hf8kLsKsh2WQR4AaABAg,"Санжар жарайсың, тек алға,бірақ неге қазақша сөйлемейсіңдер, қазақтар жиналып алып орысша сөйлейсің дер,бұл маскарагой,орысқулдар",kk,True
UgwIhH8THq8XW5c_y954AaABAg,"Не icтеу керек, тек карап лаик басканан проблема бите ма, сумдык кои мынау😢",kk,True
UgwvkraPF6KZW1nqfNN4AaABAg,"Санжар өзіңе, командаңа үлкен рақмет! Биліктегі біздің қызметкерлерімізге құлақтарына алтын ақпарат - осы Елімізге қашан керісінше пайдасын беретін дұрыс еңбек жұмыс атқаратын күн туады екен?  бұл сіздердің қателіктеріңізғой…",kk,True
UgwejpPM0nR1mvcRAll4AaABAg,Койшы кино ойнамай,kk,True
UgzEgJLcqHsEf5D34wx4AaABAg,АИНАЛАИЫН  БАР БОЛШЫ  .ҚҰДАИ  ЖАР БОЛСЫН!!,kk,True
UgzSWNvgkcQ5PuHdoIR4AaABAg,Ең жаманы іштен шыққан жау. Қазіргі өкімет халық жауы,kk,True
UgwG5Fp0rWQokjVsAnF4AaABAg,казакша сойлендер кулга уксамай,kk,True
UgwPSIjZPIXGt6ry5ap4AaABAg,Өңшең опасздарға қалдық ау....,kk,True
UgyNMEOb3RNF3azXwoV4AaABAg,Маскараго мынау кайда карапжатр агашки,kk,True
UgyJGZWJAAhLGZR8Fix4AaABAg,Казакша аудар,kk,True
Ugyskl3R75X8_vnoIFB4AaABAg,"Арасында қазақша сөйлесеңізші бауырым.  Түріңе қарасаң қазақтың қара баласы сияқтысың. Ана тілінде,мемлекеттік тілде сөйлеп үйренгенің абзал.",kk,True
Ugwhc0kgcY9eQYqqkvh4AaABAg,Ееееей завод ба мал бағу керек бұл жерге бұлар мал қораға аграждение жасап шығарсын,kk,True
UgyRg_OEuKLIVjrmLcZ4AaABAg,Койшы коп болса кой арамы оледи деген соз бар казакта,kk,True
Ugy1JwjYE2US3lbffT54AaABAg,"Түрінді сігейің қап-қара болған,осы қазақ андудан басқа не біледі.Жетесіз малғұндар.",kk,True
UgwIK2gAmR0yh2OHtBx4AaABAg,ОБСЕ - реакциясы мәселелерді шешеді деген сөз емес.,kk,True
Ugx5rM80mTjPu2q3zUB4AaABAg,Жарайсын Санжар. Алға. Аллаһ Жеңіске жеткізсің Сізді.,kk,True
UgxCSGonPbnXZLpq69x4AaABAg,"ҰрыОтандықтар 30-жыл тонады , ало жаманатцы ? НЕГЕ ҮНДЕМЕЙМІЗ? ХАЛЫҚ ЖПУЛАРЫ АРАМТАМАҚ МАСЫЛ ҚАРАҚШЫЛАР !!! 
КЕЗЕКТІ ТӨҢКЕРІСТІЕ КЕТЕСІҢДЕРМА?",kk,True
UgxyyJ4JZMy-jYXPKHB4AaABAg,Керемет Санжар жарайсың❤,kk,True
Ugzhs1RIqGgRoP29Qwl4AaABAg,Мат койды Санжар,kk,True
UgzaeHYmlEWXTZ5LojB4AaABAg,"Мынау сол биліктің адамғой қашан түсінесіздер,бұл осылай сағыс сияқты сосып жүре береді,анау мынау деп.2 жыл болды не өзгертті?тек халықты алдап ұстап жүр,көтерілістен",kk,True
UgyQ6CHKc_XOtpx5SCF4AaABAg,Алла жазасын берсін шенеүліктерге өзінің халықынан жеб отврған,kk,True
UgwtPZ2yCXknWKIabfl4AaABAg,Сізге  дауыс беремін.,kk,True
Ugy59lBUvUtaEfPYKpR4AaABAg,Санжар інім аман бол аиналаиын. Қазақтың нағыз азаматы халықтың жағдаиын оилаған.,kk,True
Ugw3KLxcAkFDnruffNN4AaABAg,"Аманат партиясы құрамы ұяттарың жоқ намыссыз екенсіңдер,бұлай бола берсе арты жақсы болмайды.",kk,True
UgzWZ-_PCEw9J0F44uh4AaABAg.A6mVv1vv5GdA6pWUFlHVNH,"Бокаев сөзіне сене бермеңіздер, өзіне атақ жинау үшін барлығын критиковать етіп жүр ғой бұл",kk,True
Ugx3tRYk4rGmrvVEI4x4AaABAg,"Қазақ елін бұл өкімет тонау арқылы өздерің адам менсінбеушілік айуанға айналуда.Айуанда ел жоқ ,жер жоқ. авто салық авто терминал бәрін отказ",kk,True
UgxNlI59SZc0k61t-jB4AaABAg,Билікте отырғандар халық жауы.,kk,True
UgzhazSj9MYjABtS5JR4AaABAg,"Санжар бауырым,  Алла разы болсын саган. Нагыз Казак елiнiн патриотысын",kk,True
UgwLuRF_gFdkvmZoMx54AaABAg,Барымыз Санжар сиякты болсак баягыда баскадай омыр сурушедык Санжар аман бол коп жаса,kk,True
UgwwWjCmm-SnizK45LJ4AaABAg,"Санжар жарайсын !!!
Оте дурыс айтылган Рахмет саган",kk,True
Ugx7w1etY--qogCOhZ14AaABAg,Орыс білгенін істейді біздікілер көргенін еселеп істейді.,kk,True
UgxwQWKreFomB9DEsgF4AaABAg,Ақшаға қақалғырлар,kk,True
UgxqEKbWH8kxx7QYlZV4AaABAg,Жігіттер жарайсыңдар!!!,kk,True
UgxT3kVBe0Rz4N9Xntl4AaABAg,Маскара Байбек,kk,True
Ugx8UmOpCd9wLBq_KYN4AaABAg,Жүрек қуанып жатыр ғой прям,kk,True
UgwtOT3WfeHZKPkxRo14AaABAg,Жұмсақ креслоның буынан басы айналып жерге қонамай жұр ғой мынауың,kk,True
UgwpipoRE5e1JFuKUsF4AaABAg,Ек шарапаи кетсн,kk,True
Ugx05WAm8_rcNuNhgq94AaABAg.9ruqeTqZ2hO9rur3i99Aha,Сәл көмек керек. Сосын сол видеодан басқа адамдар сабақ алады.,kk,True
Ugxbw-cLlAmdwDaSw9V4AaABAg,Өте орынды айтылды. Енді сол іскке бірге кірісейік  қолдаймыз сіздерді,kk,True
UgzuKRIRNM_h8_FtgsB4AaABAg,Ассалам уалейкум бауырлар! Санжанр жарайсын.  Алга. ✊,kk,True
UgwFVMe1_kfv9n-ssSx4AaABAg,"Осы бауырым  ,қазақ елінің басшысы болуы керек 🤗👌🖐🙋‍♂️",kk,True
UgzERsyS2QF43GWTQLt4AaABAg,Премьер министр сізге тегін сабақ,kk,True
UgxgehygfBaTnv7qg1x4AaABAg,Досаев Мал корси осыны!,kk,True
Ugy4nGcL0dhal--a7uJ4AaABAg,"Жігіттер бәрі сала осындай безпридел.Ақылды жастарды жинандар, Үлкен қоғам ашындар.Жалпы Билікке ұсыныс қою керек.Халықтын әлеуметтік жағдайын жақсартама, жоқ милары істемесе,ел арасындағы ақылды, халыққа жан ашитын Азаматтарға жол берсін.",kk,True
Ugz7NoH5EoGm8DWB4tJ4AaABAg,Санжар утилді неғылдың саған халық қатты сенім артыпеді,kk,True
UgyCCpUO2ugfkdvLZq54AaABAg,Осындай оймен адал адам керек мемлекет басшысына,kk,True
UgzylIt-B3cxZfAxKZN4AaABAg,Сол заводты не болмаса ақшасын антикоррупционный комитет сурамайма,kk,True
Ugy8q0cT1EmbkQ4eejl4AaABAg.AOVs8nzBQR5AOW3AtbrI5W,Кудайымыз колдасын Санжарды,kk,True
UgxwNM9oItSPNioVvSl4AaABAg.A5ml3yuk8pCA5mnUdGpXm5,"Дәріңді ішіп, демал",kk,True
UgzsJWJBcHSIReZvCnF4AaABAg,Ой сүмелек мықты болсаң путин нің экспансясына қарсы шықсай путин байлық тың барлығын тартып алып жатыр. 😂😂,kk,True
UgxdD8GQO1DtbOJ2ESl4AaABAg,"Үкімет ойына келгенін жасап отыр. 250 000 тг өтірік, жалған.",kk,True
UgxBws0MmBuk7dTk1pR4AaABAg,ЖАРАЙСЫҢ  САНЖАР . АЛЛА  ҚОЛДАСЫҢ . АЛЛАҢЫҢ НҮРЫ ЖАУСЫҢ . ӘУМИН .🇰🇿🇰🇿🇰🇿🇰🇿🇰🇿🇰🇿🇰🇿✊✊✊✊✊✊✊,kk,True
UgybSx8N8CYn_9f9bgF4AaABAg,Осы жолы талапты орындатпасақ құрдымға кетеміз.,kk,True
UgxZTjZex6KdHAXebiF4AaABAg,Қазақты қазақша сөйлейтіндер ғана ойлайды. Қалғандарына атасының басы,kk,True
UgyqTYKdn3h4qgSMMcx4AaABAg,Козимиз ашылдыго мынау маскараго,kk,True
UgzO3d44Z9r1FNe5DGp4AaABAg.9xPNq-U40AR9xQ8vQFGOVU,Казах басшыларына басына тимеиды Акша бола болады тоимсыз немедер баиконырды берды рассеиге не болды Казыр баиконырда рассейдын заны мектептеры быздын зан онда журмеиды полициянын озоне багынбаиды Кайда сутеды оз полициясын оз занын тылын енгызеды бермеу керек жерды орынборды берды расей керы каитармады меншыктеп аллды..,kk,True
Ugw7oITXxJI2mgCiQS14AaABAg,Жетеді ғой  Қақпасы  АТЫН   Атамау   керек   осы  ушін    жазалау   керек  Қатаң  жаза  қолданып   Жазалаукерек,kk,True
